age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
4,admin.,divorced,university.degree,no,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,services,married,high.school,unknown,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,blue-collar,single,basic.9y,unknown,no,no,telephone,may,fri,7,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,admin.,married,professional.course,unknown,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,services,divorced,basic.6y,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,management,married,unknown,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
5,admin.,married,basic.9y,unknown,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,management,married,university.degree,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,technician,single,university.degree,no,unknown,unknown,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,entrepreneur,married,university.degree,unknown,yes,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,admin.,married,high.school,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,yes
3,services,married,high.school,unknown,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
5,management,married,basic.9y,no,yes,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,technician,married,professional.course,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
5,self-employed,married,university.degree,unknown,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,management,single,professional.course,no,yes,no,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,technician,single,unknown,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,yes
3,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,services,married,high.school,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,admin.,single,university.degree,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,housemaid,divorced,basic.6y,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
5,blue-collar,married,unknown,unknown,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,technician,unknown,professional.course,unknown,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,admin.,married,university.degree,unknown,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
5,blue-collar,divorced,basic.4y,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,technician,divorced,professional.course,no,yes,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,9,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,technician,single,professional.course,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,services,married,basic.9y,no,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,services,single,high.school,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
5,technician,married,university.degree,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,technician,divorced,high.school,no,no,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
2,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
5,technician,married,basic.9y,no,no,no,telephone,may,fri,9,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,self-employed,single,basic.4y,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,blue-collar,married,basic.9y,unknown,yes,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
5,admin.,married,high.school,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,blue-collar,single,basic.9y,unknown,no,no,telephone,may,fri,18,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,management,married,university.degree,no,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
2,housemaid,married,high.school,no,no,no,telephone,may,fri,12,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,admin.,single,university.degree,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,management,divorced,university.degree,no,no,no,telephone,may,fri,7,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,housemaid,married,university.degree,unknown,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
2,services,single,high.school,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,services,divorced,high.school,no,no,no,telephone,may,fri,8,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,housemaid,single,university.degree,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,technician,single,university.degree,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,unknown,single,basic.4y,no,yes,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,self-employed,married,basic.9y,no,yes,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,admin.,married,high.school,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
2,technician,single,professional.course,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
2,blue-collar,single,basic.6y,unknown,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
5,technician,married,professional.course,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
5,admin.,married,university.degree,unknown,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
5,admin.,married,basic.6y,no,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,admin.,married,high.school,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
5,entrepreneur,married,basic.9y,no,yes,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,management,single,university.degree,no,no,no,telephone,may,fri,16,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
5,admin.,married,professional.course,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,admin.,single,high.school,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,self-employed,divorced,basic.4y,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,blue-collar,divorced,basic.4y,no,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,blue-collar,single,basic.6y,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
2,admin.,married,high.school,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,services,married,high.school,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
2,admin.,single,university.degree,no,yes,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,services,married,high.school,no,no,no,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
5,retired,married,high.school,unknown,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,blue-collar,married,unknown,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
2,admin.,married,basic.9y,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,self-employed,married,professional.course,unknown,yes,no,telephone,may,fri,13,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,admin.,married,high.school,no,yes,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
5,blue-collar,married,unknown,unknown,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
5,services,married,basic.4y,no,no,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,blue-collar,single,unknown,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
2,admin.,married,high.school,no,no,yes,telephone,may,fri,18,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
5,services,divorced,high.school,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,services,married,high.school,unknown,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,admin.,married,university.degree,no,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,admin.,married,university.degree,no,no,no,telephone,may,fri,9,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,admin.,married,basic.6y,unknown,yes,no,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,management,married,university.degree,no,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
2,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,fri,7,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,admin.,married,university.degree,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,services,married,high.school,unknown,no,no,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,technician,divorced,university.degree,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,admin.,single,high.school,no,yes,no,telephone,may,fri,25,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,technician,married,university.degree,no,yes,no,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,admin.,single,high.school,no,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,9,5191,yes
4,technician,married,professional.course,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,12,999,0,nonexistent,1.1,93.994,-36.4,9,5191,yes
3,entrepreneur,married,professional.course,no,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,technician,married,professional.course,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,management,married,high.school,unknown,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,services,married,high.school,unknown,yes,no,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,admin.,divorced,professional.course,no,yes,no,telephone,may,fri,12,999,0,nonexistent,1.1,93.994,-36.4,9,5191,yes
3,unemployed,married,professional.course,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,yes
5,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,self-employed,single,university.degree,no,no,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,services,single,basic.9y,no,no,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,9,5191,yes
4,entrepreneur,married,university.degree,unknown,yes,no,telephone,may,fri,8,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,technician,married,professional.course,no,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
6,unknown,single,unknown,unknown,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
5,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,admin.,married,high.school,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,blue-collar,divorced,basic.4y,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,technician,married,basic.9y,unknown,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,admin.,married,high.school,no,yes,no,telephone,may,fri,7,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
5,blue-collar,married,unknown,unknown,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,unemployed,married,professional.course,no,no,no,telephone,may,fri,8,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,services,married,high.school,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
5,housemaid,married,basic.4y,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,blue-collar,married,basic.9y,unknown,no,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,housemaid,married,basic.6y,no,yes,no,telephone,may,fri,16,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,self-employed,married,high.school,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
5,admin.,married,basic.9y,no,no,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,technician,married,professional.course,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,admin.,single,university.degree,no,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
2,blue-collar,married,basic.9y,unknown,no,yes,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
3,technician,married,professional.course,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,9,5191,no
4,technician,married,professional.course,unknown,no,no,telephone,jun,mon,9,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
5,technician,married,basic.9y,no,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
4,blue-collar,divorced,basic.4y,no,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
5,housemaid,married,professional.course,unknown,yes,no,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
4,services,married,basic.9y,no,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
5,technician,married,professional.course,unknown,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
3,unemployed,married,university.degree,no,yes,no,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
5,technician,married,professional.course,no,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
3,services,married,high.school,unknown,yes,no,telephone,jun,mon,7,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
2,services,divorced,high.school,no,no,yes,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
3,self-employed,divorced,university.degree,no,yes,yes,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
3,services,married,high.school,no,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
4,retired,married,basic.4y,no,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
2,admin.,single,high.school,no,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
4,management,married,university.degree,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
3,blue-collar,married,high.school,no,yes,yes,telephone,jun,mon,8,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
3,technician,single,professional.course,no,unknown,unknown,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
3,entrepreneur,married,university.degree,no,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
3,blue-collar,divorced,basic.4y,unknown,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
4,self-employed,married,professional.course,no,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
3,technician,single,high.school,no,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
4,management,divorced,high.school,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
5,technician,married,basic.9y,unknown,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
4,admin.,single,university.degree,no,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
4,admin.,married,university.degree,unknown,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
4,technician,married,basic.4y,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
3,admin.,married,basic.9y,unknown,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
3,admin.,married,university.degree,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
5,services,divorced,high.school,no,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
4,entrepreneur,married,basic.4y,no,no,yes,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
3,unemployed,married,basic.6y,no,no,no,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,yes
3,admin.,single,university.degree,no,yes,yes,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
6,management,married,university.degree,no,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,yes
5,retired,divorced,basic.4y,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
4,entrepreneur,married,basic.9y,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
3,services,divorced,basic.9y,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,yes
3,services,single,professional.course,unknown,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
4,admin.,married,university.degree,unknown,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
3,services,single,basic.4y,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
4,retired,married,basic.4y,unknown,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
5,management,married,university.degree,no,yes,yes,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
3,blue-collar,married,high.school,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
3,admin.,divorced,university.degree,no,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
2,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
5,services,divorced,basic.4y,unknown,yes,no,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
3,blue-collar,single,basic.4y,unknown,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
3,blue-collar,married,basic.6y,no,yes,yes,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
3,admin.,single,basic.4y,unknown,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
3,entrepreneur,married,basic.9y,unknown,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
4,blue-collar,married,basic.6y,no,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,yes
4,blue-collar,married,basic.6y,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
3,blue-collar,married,professional.course,no,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,9,5228.1,no
